hmtx.advance.217	1260
hmtx.lsb.217	113
hmtx.advance.218	1294
hmtx.lsb.218	201
hmtx.advance.219	1260
hmtx.lsb.219	113
hmtx.advance.220	1294
hmtx.lsb.220	201
hmtx.advance.221	1260
hmtx.lsb.221	113
hmtx.advance.222	1587
hmtx.lsb.222	115
hmtx.advance.223	1300
hmtx.lsb.223	113
hmtx.advance.224	1587
hmtx.lsb.224	115
hmtx.advance.225	1300
hmtx.lsb.225	113
hmtx.advance.226	1587
hmtx.lsb.226	115
hmtx.advance.227	1300
hmtx.lsb.227	113
hmtx.advance.228	1587
hmtx.lsb.228	115
hmtx.advance.229	1300
hmtx.lsb.229	113
hmtx.advance.230	1540
hmtx.lsb.230	201
hmtx.advance.231	1298
hmtx.lsb.231	-27
hmtx.advance.232	1876
hmtx.lsb.232	201
hmtx.advance.233	1423
hmtx.lsb.233	120
hmtx.advance.234	604
hmtx.lsb.234	-28
hmtx.advance.235	569
hmtx.lsb.235	-45
hmtx.advance.236	604
hmtx.lsb.236	3
hmtx.advance.237	569
hmtx.lsb.237	-14
hmtx.advance.238	604
hmtx.lsb.238	-11
hmtx.advance.239	569
hmtx.lsb.239	-28
hmtx.advance.240	604
hmtx.lsb.240	176
hmtx.advance.241	569
hmtx.lsb.241	150
hmtx.advance.242	604
hmtx.lsb.242	201
hmtx.advance.243	569
hmtx.lsb.243	193
hmtx.advance.244	1208
hmtx.lsb.244	201
hmtx.advance.245	1138
hmtx.lsb.245	193
hmtx.advance.246	604
hmtx.lsb.246	-106
hmtx.advance.247	569
hmtx.lsb.247	-37
hmtx.advance.248	1343
hmtx.lsb.248	201
hmtx.advance.249	1186
hmtx.lsb.249	186
hmtx.advance.250	1186
hmtx.lsb.250	186
hmtx.advance.251	1141
hmtx.lsb.251	201
hmtx.advance.252	569
hmtx.lsb.252	193
hmtx.advance.253	1141
hmtx.lsb.253	201
hmtx.advance.254	569
hmtx.lsb.254	136
hmtx.advance.255	1141
hmtx.lsb.255	201
hmtx.advance.256	768
hmtx.lsb.256	193
hmtx.advance.257	1141
hmtx.lsb.257	201
hmtx.advance.258	700
hmtx.lsb.258	193
hmtx.advance.259	1151
hmtx.lsb.259	-14
hmtx.advance.260	582
hmtx.lsb.260	2
hmtx.advance.261	1532
hmtx.lsb.261	201
hmtx.advance.262	1298
hmtx.lsb.262	186
hmtx.advance.263	1532
hmtx.lsb.263	201
hmtx.advance.264	1298
hmtx.lsb.264	186
hmtx.advance.265	1532
hmtx.lsb.265	201
hmtx.advance.266	1298
hmtx.lsb.266	186
hmtx.advance.267	1666
hmtx.lsb.267	205
hmtx.advance.268	1532
hmtx.lsb.268	201
hmtx.advance.269	1298
hmtx.lsb.269	186
hmtx.advance.270	1612
hmtx.lsb.270	115
hmtx.advance.271	1253
hmtx.lsb.271	113
hmtx.advance.272	1612
hmtx.lsb.272	115
hmtx.advance.273	1253
hmtx.lsb.273	113
hmtx.advance.274	1612
hmtx.lsb.274	115
hmtx.advance.275	1253
hmtx.lsb.275	113
hmtx.advance.276	2191
hmtx.lsb.276	115
hmtx.advance.277	2095
hmtx.lsb.277	113
hmtx.advance.278	1423
hmtx.lsb.278	201
hmtx.advance.279	842
hmtx.lsb.279	186
hmtx.advance.280	1423
hmtx.lsb.280	201
hmtx.advance.281	842
hmtx.lsb.281	130
hmtx.advance.282	1423
hmtx.lsb.282	201
hmtx.advance.283	842
hmtx.lsb.283	186
hmtx.advance.284	1300
hmtx.lsb.284	135
hmtx.advance.285	1067
hmtx.lsb.285	111
hmtx.advance.286	1300
hmtx.lsb.286	135
hmtx.advance.287	1067
hmtx.lsb.287	111
hmtx.advance.288	1300
hmtx.lsb.288	135
hmtx.advance.289	1067
hmtx.lsb.289	111
hmtx.advance.290	1300
hmtx.lsb.290	135
hmtx.advance.291	1067
hmtx.lsb.291	111
hmtx.advance.292	1251
hmtx.lsb.292	-6
hmtx.advance.293	803
hmtx.lsb.293	55
hmtx.advance.294	1251
hmtx.lsb.294	-6
hmtx.advance.295	803
hmtx.lsb.295	55
hmtx.advance.296	1251
hmtx.lsb.296	-6
hmtx.advance.297	803
hmtx.lsb.297	55
hmtx.advance.298	1499
hmtx.lsb.298	178
hmtx.advance.299	1298
hmtx.lsb.299	174
OS_2.usWeightClass	400
OS_2.usWidthClass	5
OS_2.sTypoAscender	1556
OS_2.sTypoDescender	-492
OS_2.sTypoLineGap	410
OS_2.xAvgCharWidth	1038
OS_2.fsSelection	64
OS_2.usWinAscent	1901
OS_2.usWinDescent	483
post.italicAngle	0.0
post.underlinePosition	-130
post.underlineThickness	90
post.isFixedPitch	0
name.1	DejaVu Sans
name.2	Book
name.4	DejaVu Sans
name.6	DejaVuSans
