hmtx.lsb.254	160
hmtx.advance.255	1233
hmtx.lsb.255	215
hmtx.advance.256	1233
hmtx.lsb.256	160
hmtx.advance.257	1233
hmtx.lsb.257	215
hmtx.advance.258	1233
hmtx.lsb.258	160
hmtx.advance.259	1233
hmtx.lsb.259	-10
hmtx.advance.260	1233
hmtx.lsb.260	76
hmtx.advance.261	1233
hmtx.lsb.261	139
hmtx.advance.262	1233
hmtx.lsb.262	195
hmtx.advance.263	1233
hmtx.lsb.263	139
hmtx.advance.264	1233
hmtx.lsb.264	195
hmtx.advance.265	1233
hmtx.lsb.265	139
hmtx.advance.266	1233
hmtx.lsb.266	195
hmtx.advance.267	1233
hmtx.lsb.267	24
hmtx.advance.268	1233
hmtx.lsb.268	147
hmtx.advance.269	1233
hmtx.lsb.269	195
hmtx.advance.270	1233
hmtx.lsb.270	117
hmtx.advance.271	1233
hmtx.lsb.271	137
hmtx.advance.272	1233
hmtx.lsb.272	117
hmtx.advance.273	1233
hmtx.lsb.273	137
hmtx.advance.274	1233
hmtx.lsb.274	117
hmtx.advance.275	1233
hmtx.lsb.275	137
hmtx.advance.276	1233
hmtx.lsb.276	72
hmtx.advance.277	1233
hmtx.lsb.277	14
hmtx.advance.278	1233
hmtx.lsb.278	143
hmtx.advance.279	1233
hmtx.lsb.279	362
hmtx.advance.280	1233
hmtx.lsb.280	143
hmtx.advance.281	1233
hmtx.lsb.281	288
hmtx.advance.282	1233
hmtx.lsb.282	143
hmtx.advance.283	1233
hmtx.lsb.283	362
hmtx.advance.284	1233
hmtx.lsb.284	139
hmtx.advance.285	1233
hmtx.lsb.285	213
hmtx.advance.286	1233
hmtx.lsb.286	139
hmtx.advance.287	1233
hmtx.lsb.287	213
hmtx.advance.288	1233
hmtx.lsb.288	139
hmtx.advance.289	1233
hmtx.lsb.289	213
hmtx.advance.290	1233
hmtx.lsb.290	139
hmtx.advance.291	1233
hmtx.lsb.291	213
hmtx.advance.292	1233
hmtx.lsb.292	47
hmtx.advance.293	1233
hmtx.lsb.293	131
hmtx.advance.294	1233
hmtx.lsb.294	47
hmtx.advance.295	1233
hmtx.lsb.295	131
hmtx.advance.296	1233
hmtx.lsb.296	47
hmtx.advance.297	1233
hmtx.lsb.297	131
hmtx.advance.298	1233
hmtx.lsb.298	147
hmtx.advance.299	1233
hmtx.lsb.299	195
OS_2.usWeightClass	400
OS_2.usWidthClass	5
OS_2.sTypoAscender	1556
OS_2.sTypoDescender	-492
OS_2.sTypoLineGap	410
OS_2.xAvgCharWidth	1233
OS_2.fsSelection	64
OS_2.usWinAscent	1901
OS_2.usWinDescent	483
post.italicAngle	0.0
post.underlinePosition	-130
post.underlineThickness	90
post.isFixedPitch	1
name.1	DejaVu Sans Mono
name.2	Book
name.4	DejaVu Sans Mono
name.6	DejaVuSansMono
